car_id,ride_id,speed_avg,rating,ride_duration,ride_cost,stop_times
A10077085b,s1g,39.81403156665109,5.762790418770132,5.488502007156876,3.719442000072946,0
A10077085b,A1B,35.0,5.641373611064499,4.837055175542068,4.371477127751508,1
A10077085b,Z1a,33.526491214710326,5.185761361448637,5.200718793944421,3.636229154794689,1
A10077085b,k1s,32.0,3.105593525338765,4.1949049368174425,5.639737012805949,1
A10077085b,I1t,33.225996164757326,4.319493868488864,4.6362207920999,5.3350195949236445,1
A10077085b,s1s,41.23931726771036,6.032628135894931,3.815477387334944,5.3266821542297205,0
A10077085b,m1R,50.450885872988586,4.441948330119771,6.840801661052295,5.329406098557985,0
A10077085b,V1y,39.34821427472382,5.469630260463402,4.303127204638049,4.821167714209182,0
A10077085b,t1Z,52.048637468151085,3.122596723056373,4.941078906438133,5.033065022774651,0
A10077085b,c1v,43.39094723457374,4.300235263034455,3.841500272195008,4.385933835244567,0
A10077085b,G1W,64.91427856668119,5.433914657420319,5.780348620192062,6.597627393062404,0
A10077085b,C1n,19.0,4.783203407525141,5.51469582770916,4.318938516528402,1
A10077085b,v1A,38.0,5.42346333461891,4.660186519084046,6.5205474213652215,1
A10077085b,Y1r,38.0,5.168182016010297,5.019077681564946,4.116603908305023,1
A10077085b,R1x,33.0,4.39251616083217,7.080399896806787,5.33338857089884,1
A10077085b,I1f,31.0,5.202586335122724,3.9919259153365614,4.322216746424859,1
A10077085b,u1p,36.0,1.9942495248169272,5.358354310977097,2.7904207331574704,1
A10077085b,z1v,34.0,3.676740789499251,3.4042128505440843,5.312924897029292,1
A10077085b,I1Y,41.0,3.7335064322058593,6.444612013269293,3.459949052650195,1
A10077085b,p1Y,42.68396618470244,5.433218657205159,4.96279139749043,4.0480875993832,0
A10077085b,a1E,50.95723532570761,4.989186632934105,4.975188551244848,5.52793221370802,0
A10077085b,x1f,36.0,4.09167894264748,6.061654730398334,5.540399146227739,1
A10077085b,k1e,47.26285636237154,5.987002638765398,3.72965117766304,6.041707598297457,0
A10077085b,e1n,57.82167590399862,4.594123520332742,6.481537610612331,3.240852798743079,0
A10077085b,H1E,41.0,3.090356461053614,3.4300832702619592,6.711472193764648,1
A10077085b,P1V,34.0,3.026468132553081,5.743412344556204,4.478253372326374,1
A10077085b,z1Z,38.07162364992435,5.051782642603152,5.074302018154867,3.461288439311049,0
A10077085b,S1K,33.00865315251845,6.643442638981667,4.349690861328578,3.8906549923592255,1
A10077085b,r1g,39.0,4.2163774633833375,4.540651068554385,5.50462415437514,1
A10077085b,J1F,38.814409822698,4.3553584446935805,4.012035619568321,3.6581104202206056,0
A10077085b,c1H,55.71743639392046,4.920868092257895,5.147547581936241,7.377550249132774,0
A10077085b,v1s,37.0,4.455058519633046,6.043725341273674,5.008808348150017,1
A10077085b,i1r,43.217449048056,4.472211472439321,4.89517482160471,5.374189915681041,0
A10077085b,O1F,43.60951325630523,5.348555254301137,4.638439774601097,6.018170822827751,0
A10077085b,B1S,38.55688424913848,4.622260692113448,4.388138659934507,4.561904389617016,0
A10077085b,c1l,34.0,3.902049905174358,6.624512504441823,4.964609619198723,1
A10077085b,l1x,37.0,2.2768054370490245,4.310823840435758,4.722325248556007,2
A10077085b,L1n,65.90967165491507,3.2167559902474907,5.03485914429564,4.329508886212823,0
A10077085b,Q1m,37.35104389618024,4.336958995938322,3.1709075124456865,3.610604477956623,0
A10077085b,i1N,45.16099567926004,4.411903602541213,4.38859807109283,4.875343183600104,0
A10077085b,o1u,39.43751821566356,2.8056845360190774,4.890851519826834,4.989554044948137,0
A10077085b,g1s,36.0,4.184579025584027,4.833038542556167,5.945661890878464,2
A10077085b,I1h,38.0,2.131720932033592,3.160957849434194,4.88346655256735,1
A10077085b,k1a,31.0,2.6677217990903723,4.534642963244048,4.820179200660289,2
A10077085b,e1o,26.0,3.1193455982626355,5.702375630816429,5.7778103527637175,2
A10077085b,z1f,30.0,5.07784424653972,5.802611359609802,3.429959894393694,1
A10077085b,X1h,47.28598702395236,4.0531986903661545,3.770849314969312,5.308812045561242,1
A10077085b,K1A,32.0,5.549973005942315,6.6929760287264815,5.29204716264284,2
A10077085b,E1s,49.91564040160476,3.9550261465079015,5.0752991099599205,6.025469923766401,0
A10077085b,v1O,40.0,5.085316555719524,5.530540719130838,4.571127165130574,2
A10077085b,S1l,17.0,3.5105698190507617,5.65099766236118,6.349313296012351,2
A10077085b,K1C,63.2500359422406,3.3071478327537145,3.9314370687183855,3.657662486669238,0
A10077085b,q1C,32.87962025186389,5.725167526455649,5.975975461066801,4.749241081170027,0
A10077085b,P1K,36.0,4.341723748807899,3.999431671527319,3.8362284717050814,1
A10077085b,n1g,40.61006742289511,1.8063466611989147,5.245995024447021,3.448405770485527,1
A10077085b,l1p,35.0,4.577134106535414,5.070874351689907,5.687941740755758,1
A10077085b,q1A,36.0,4.444551416504548,4.386227107777756,4.2036192939556525,0
A10077085b,s1Z,62.7869020926468,3.696649103739492,6.962156432573163,5.081225182197882,0
A10077085b,a1S,35.0,5.564887490780093,6.022777564709102,5.107202070609327,1
A10077085b,k1V,30.0,5.660696497605899,5.251251113698924,5.54140944163453,2
A10077085b,Y1r,28.0,5.624860792337598,4.395140860102514,3.343044916167377,1
A10077085b,B1G,36.0,4.881433138879872,5.032243050327282,6.41774140246035,1
A10077085b,h1j,40.0,2.312881091975348,4.461144886355557,5.420981065796463,1
A10077085b,S1N,54.7666440932546,5.684638996160746,5.202587758134282,5.296401115367149,0
A10077085b,a1x,19.31940814746232,4.52925262775106,5.2098741639224055,3.3789470061905726,2
A10077085b,w1q,37.0,3.518890604719296,6.095560435731215,5.159752182096623,2
A10077085b,j1F,31.95100119241892,3.522567516114504,4.331002070903963,5.431210329344911,0
A10077085b,N1T,65.81654780532924,3.999209620212676,4.097177847539082,4.061255243794089,0
A10077085b,I1R,34.0,2.8982426452636245,4.504173925450126,5.617704245478247,2
A10077085b,Y1P,37.76009222972675,2.245976343990137,5.548513781196799,4.629783492460254,0
A10077085b,x1s,28.03455518947875,2.654214679937308,5.335579866655466,4.576639799823512,0
A10077085b,S1a,66.22619770952878,4.4817855639745305,5.572515106908881,4.943898559261243,0
A10077085b,q1n,26.641734242542697,4.032650927077366,3.3883691767148134,4.919167175820065,0
A10077085b,o1a,46.29708429081576,5.374196221986853,4.764681027155322,3.87495320228758,0
A10077085b,z1w,33.0,4.031483650950007,3.886098739350933,4.684270480790104,0
A10077085b,m1y,34.0,4.397700538773813,3.5204211344414444,3.669233149295518,1
A10077085b,x1U,26.91533090408112,3.474082892661786,5.597953132900651,3.940601915281335,1
A10077085b,I1t,41.0,3.5249053396920367,5.091045538544716,3.4988905300235693,0
A10077085b,p1U,32.45417624000675,3.662507068160021,4.501189857987428,6.300353193138682,0
A10077085b,I1z,71.31888171552,3.653278375408061,5.975664466615941,6.073429688027424,0
A10077085b,S1T,29.910457168312654,6.261182077119598,5.094707646281663,5.255685706823924,0
A10077085b,v1Z,66.20816441349193,4.438114556847316,2.98890354161757,5.8755809271149175,0
A10077085b,R1U,39.0,4.32488778431002,4.588358033311144,4.4507817383203,0
A10077085b,m1y,45.9720187265815,3.452361966714032,3.110231705267055,4.876276535637826,0
A10077085b,u1d,27.32196432003951,5.026469325332754,6.45407629344696,5.790671098740981,0
A10077085b,s1b,45.73118836572149,4.6722963088947,4.832261317594752,4.478999887805623,0
A10077085b,O1n,41.0,4.807055229104805,6.273176827718093,4.755007754459454,0
A10077085b,Z1E,71.49970849287556,4.70623424250676,4.285498725608858,6.434602257967338,0
A10077085b,x1P,21.0,2.6330680709822647,5.836845525638146,5.983167890917255,2
A10077085b,m1P,55.969443732024885,3.4600176133727203,4.162691779825897,5.506126804363225,0
A10077085b,B1B,41.0,4.048804167825944,7.243189899933876,4.858075335251281,1
A10077085b,o1W,33.0,5.109843057678731,5.207590801429846,3.7952580608350974,2
A10077085b,W1p,68.81533566081626,5.167843071110362,4.783577396455138,4.260753146205929,0
A10077085b,K1S,40.0,6.0754114583574585,4.806105785045658,4.573360050437176,2
A10077085b,M1x,36.18144470207793,4.574239718521742,4.2724987072931535,3.7006037701622576,1
A10077085b,T1w,38.86231516515542,3.504869931298133,5.214499814071196,5.703160855331474,1
A10077085b,G1D,36.0,5.233489223527185,6.101429283534436,5.819370017721604,0
A10077085b,N1f,41.0,4.733092714289024,4.5231197455243874,5.2624038992310025,0
A10077085b,B1a,22.0,2.9186887683714096,5.585377307995163,4.502635442278682,2
A10077085b,o1L,34.0,5.578781508308637,6.935425576983271,6.796020327762363,1
A10077085b,F1A,32.0,5.285243571719971,4.005212911801646,4.215664955067128,1
A10077085b,e1Z,36.24830526898973,3.9692582754071615,5.110154747708775,6.34534580406863,0
A10077085b,R1d,32.0,5.596263453035808,5.795682344980722,5.582331049500713,2
A10077085b,N1F,71.48050224058743,4.157476395278885,4.587385614738356,5.948550887424555,0
A10077085b,i1B,35.56112176780499,5.084218153670325,6.512822819431952,4.728160214538315,0
A10077085b,s1d,35.0,2.4774158643577544,5.7059865143260105,3.459725510997804,2
A10077085b,e1c,41.0,3.997033338092293,6.07695630304753,4.971054507352593,2
A10077085b,S1W,48.15342882385174,7.108936959713221,5.554021842925638,6.332495235286388,0
A10077085b,I1s,40.61845150461477,2.283270571809721,5.034863825873283,6.053061177031396,0
A10077085b,K1f,38.0,3.691000627997505,6.088107960202034,4.98849932905304,1
A10077085b,Q1E,31.0,4.481257667797357,6.350490151772024,3.3728310353459614,2
A10077085b,V1s,37.0,3.180193976789424,3.797876390181941,5.754997216100794,0
A10077085b,G1s,55.44778424821522,6.1645922204413965,4.202586639315965,4.811457184181653,0
A10077085b,Y1o,36.0,4.548627239320027,4.157256731616452,6.5519345225409005,1
A10077085b,L1R,37.0,5.3611172061924615,5.37284808256738,2.467781493600647,1
A10077085b,J1o,70.67789757425231,2.1168954067206576,7.305420150988235,4.034506440910829,0
A10077085b,S1H,60.24481526630671,5.800367300760188,4.4748137694230135,7.366365595879143,0
A10077085b,h1o,38.0,4.815563084133937,3.6529017290062193,4.570908105317147,2
A10077085b,r1X,39.0,3.71048175213466,7.384937699810576,3.382953432261199,3
A10077085b,n1y,40.44412359235409,3.4249255883331418,5.392589118939782,4.69424702566518,0
A10077085b,b1b,31.0,3.763710066283528,4.5265110011171,6.458227548472635,3
A10077085b,Q1O,28.29497178884262,4.638998545064852,5.036937398835191,5.142553499124366,0
A10077085b,V1O,30.0,2.8717845261983705,6.14275911725742,6.062187938400291,2
A10077085b,M1K,28.19188680186068,4.143763627335796,6.328569900697534,5.0136519449541135,0
A10077085b,k1I,45.05131068317016,4.946455122334852,4.63528721965375,1.899146225766784,0
A10077085b,K1y,32.0,4.3038186648962,5.466633803871484,3.05311092486925,1
A10077085b,O1l,49.17648043393004,2.9727202275696296,4.135845243325841,5.387052754026067,0
A10077085b,P1q,29.558180610382603,4.276027019459356,6.76021411819803,4.427133997914485,0
A10077085b,s1y,33.0,5.322251972055752,6.291348773204364,5.445181315826743,1
A10077085b,l1I,36.0,4.660586332751307,3.9479543301902393,4.691009592047324,2
A10077085b,m1M,38.0,4.5271236886707165,6.655777025287253,4.551338877944831,1
A10077085b,e1S,37.0,3.752483025282608,5.392316734048606,5.233788092554532,0
A10077085b,s1f,33.11767205021215,4.907395881063218,5.309553637928834,4.654210158678895,0
A10077085b,G1c,56.27292791563365,2.5150180706651293,5.40902946151701,6.023165686811533,0
A10077085b,K1G,42.27759422069406,2.953208801901376,4.870781993885615,6.15070734923322,0
A10077085b,h1l,31.0,4.477094551964299,5.1462484792375385,3.171216375802899,2
A10077085b,q1n,38.72663962239023,4.55330175333651,5.218396681616993,5.216119014727144,0
A10077085b,G1L,53.780764790995256,3.358296638001052,4.792622197818177,3.429333665900784,0
A10077085b,b1o,49.727851594990106,4.684000468573191,4.320857498416537,4.152213089739361,0
A10077085b,C1B,26.55436675189187,3.807302913615723,4.21342206318147,4.424896537114809,0
A10077085b,o1t,47.23395171280261,4.332593120251587,4.202328709439571,4.353982244716355,0
A10077085b,z1W,25.11972270513737,5.309499785127781,5.1473147819463385,3.315603232185902,1
A10077085b,B1m,45.887100109801366,3.5490221753759665,4.839745179613485,4.597782788798885,0
A10077085b,W1u,37.0,4.164449861984183,4.915733289280322,7.449195336386519,1
A10077085b,u1i,35.0,4.474355643998448,3.835694618805863,4.87624191206826,1
A10077085b,H1m,38.0,4.638499887951694,5.890748465341995,4.8684168744301015,4
A10077085b,o1V,41.0,5.014011450195266,4.7152998404466,3.8549744558452703,1
A10077085b,J1y,27.891472290036457,3.938123495591425,5.357313627377869,6.4422588402894325,0
A10348902N,k1i,37.0,5.126567310920242,5.457931439347257,5.293386800160131,2
A10348902N,M1i,37.0,2.7578737499601544,5.217663086344948,2.872425626632956,1
A10348902N,N1C,41.0,3.272174460817676,4.556839224868858,5.288516850132999,2
A10348902N,g1U,40.0,4.210904632721497,7.071384837476751,4.682633070244812,1
A10348902N,m1r,39.0,2.0185149751386566,4.748341766228938,4.909441030340405,1
A10348902N,R1F,40.0,3.046520133908449,3.5150557436914145,6.755650047216849,2
A10348902N,w1f,37.0,4.396932853447602,3.4105292560926364,4.739663063650053,1
A10348902N,D1S,34.0,3.8713255533473774,4.502135884650394,4.9522825987671615,1
A10348902N,j1f,34.0,3.5791321169127803,5.765995264081159,6.170418359721094,1
A10348902N,k1D,37.0,4.968657035928709,5.88031128256479,4.26844349894022,1
A10348902N,t1f,41.56589242349579,5.0554052357319605,3.448739853734473,4.923615268066614,0
A10348902N,P1T,37.0,6.212168390686983,6.098855073684942,4.291594334351352,0
A10348902N,v1o,36.0,4.432014241119897,5.927824307894476,4.076204523125115,2
A10348902N,L1i,37.0,3.5752863436736364,4.592390305306717,5.97891992745152,0
A10348902N,o1C,38.0,2.4654017783665623,5.372863182187969,4.0935849997379,1
A10348902N,o1m,37.0,4.046088485577709,3.725200828882497,6.316466520641203,1
A10348902N,W1S,41.51552113185379,3.931893308960964,5.156015206933982,6.196711678100666,1
A10348902N,d1v,36.0,3.4781005117297257,5.457911461183882,5.40729166452257,2
A10348902N,d1B,40.0,4.35286486803205,4.673961364904141,4.232677229385544,2
A10348902N,o1z,38.6815765642157,4.084248492206514,5.946182586703612,4.331436983583797,1
A10348902N,C1R,37.0,4.999965169519092,4.739836714035594,5.102221652750164,1
A10348902N,X1F,31.0,4.817912415537197,4.85107441107197,3.5023138960549325,2
A10348902N,m1H,32.0,3.465465243012518,5.072357950737103,4.550831620297161,2
A10348902N,E1x,68.85452809257792,5.188416103810344,4.3156042835213615,4.939695465648863,0
A10348902N,l1t,41.0,4.072366700213512,3.591429078297873,6.829798270728845,0
A10348902N,o1G,21.0,4.345687041966804,6.23487546046047,6.82004047494917,2
A10348902N,D1b,42.54145563006308,5.505041881787102,5.4768195163870015,4.209491761318883,0
A10348902N,S1H,24.0,3.676982894724984,4.900999304654969,5.921754684390581,1
A10348902N,Z1V,37.0,2.9660338950320924,5.033605019239767,3.083549052215883,2
A10348902N,C1s,41.0,4.904886484576891,5.483465531999267,3.7332442021099697,0
A10348902N,n1G,61.059914528207855,4.270953268964321,4.80300346025491,6.002592900180531,0
A10348902N,Z1R,27.16292066530324,5.394821109165742,4.7800716250153,5.18815296287903,0
A10348902N,v1t,35.481295519890246,5.71862145411073,3.934052058077744,3.577648564725183,0
A10348902N,W1K,24.0,6.106020764434623,4.661917770093927,2.3650554407059743,2
A10348902N,G1E,37.0,4.967232613025891,5.397240452815943,3.8739498917512094,2
A10348902N,u1f,25.1091249874802,5.264140842989872,4.531296983368092,3.762397137425671,1
A10348902N,g1h,47.14474305880665,4.948214491292512,4.854092449694934,5.422308352269945,0
A10348902N,D1e,38.83589384321572,3.2759324369088767,4.15084953436713,6.317702234480863,0
A10348902N,G1i,37.56813998722754,4.057750463267629,4.688761896894014,4.131883846345222,0
A10348902N,P1z,27.065379873575,5.309562641763952,5.349375217315456,4.679409654614572,0
A10348902N,w1w,45.97591767354346,3.87212226401965,3.439856525617654,5.851357787160128,0
A10348902N,o1a,24.30545063527058,2.157552327119265,3.578055190442467,4.330303256218757,1
A10348902N,u1S,56.680149048799855,5.289266224722947,4.152258262699588,4.10191425659384,0
A10348902N,y1T,16.88426382057663,5.573407006646326,4.796449934926567,6.513596081128159,2
A10348902N,I1Z,38.0,3.6323340330416407,4.275676116249919,5.677310076500131,2
A10348902N,e1C,21.609747150527227,5.496033267158454,3.390191399579565,4.3719475469569975,1
A10348902N,g1R,39.0,4.9646453187605255,3.973995358327136,3.723671122139292,1
A10348902N,N1S,39.0,5.511137064644282,5.815316889358578,4.669014623320513,1
A10348902N,T1r,33.20393316328044,5.466498073616199,4.131004792360903,2.476567638418345,1
A10348902N,c1U,31.0,4.6914000258995765,5.416811252284547,5.693626254619929,1
A10348902N,Y1N,38.0,5.181193335357325,4.574202163270093,5.749530793021425,1
A10348902N,O1r,29.180392381333867,3.8338189999149455,4.7263611626612585,3.728888996430947,0
A10348902N,X1N,64.00743429103078,3.618591631022177,5.021035123595186,4.420666585809173,0
A10348902N,z1V,25.816130980312742,5.738986725226262,4.028414229540722,5.475784230004918,0
A10348902N,L1U,37.0,5.204645046228517,4.650347764573116,6.052636819461501,1
A10348902N,M1A,37.0,5.29579550291822,6.987154465116129,4.524182695879844,0
A10348902N,g1x,39.31775446584491,3.6742681977303135,5.497085655305731,4.131284604736852,1
A10348902N,W1g,36.0,4.150444942710254,4.984535812116234,5.069113264767692,0
A10348902N,R1O,39.0,5.572132772745368,4.619606895143263,3.277666611943704,1
A10348902N,Q1k,34.23478174861923,5.436331751385718,4.209532703231309,3.016148670546013,0
A10348902N,l1S,42.529661213343445,5.898025584712915,2.1428075851027923,4.635433109338992,0
A10348902N,p1i,36.0,3.680669298674232,5.227940995429877,3.310010570825953,1
A10348902N,Y1p,38.0,3.1275604449760284,6.944934814008624,6.881945947981147,1
A10348902N,y1U,41.0,3.5890562587847645,5.468566794078169,4.768938662474549,2
A10348902N,L1i,40.0,5.44821959918828,5.340496147819708,5.884547419009089,2
A10348902N,l1Z,26.0,4.274319240089728,4.619885028722374,4.19908146882635,0
A10348902N,y1n,84.48184703807497,3.3745108781180564,5.9122274600634,4.989845149142764,0
A10348902N,C1Q,31.86341731102008,5.990003718529254,5.15922572546339,5.130435898343523,0
A10348902N,V1d,53.28947440022742,5.506434420840813,6.663351327679733,5.30589578779261,0
A10348902N,C1B,39.95158615434906,5.197302459219396,6.043980027126988,4.700089710335252,0
A10348902N,w1g,67.36488851953828,4.481455240748523,6.768306417640004,4.53787826329428,0
A10348902N,z1h,22.027459695524385,4.782101934308441,4.959116854631996,5.957249028198471,1
A10348902N,K1c,31.0,3.7149682222756897,5.672543296444825,5.179610743759856,1
A10348902N,Y1d,27.0,3.130843921536957,5.204040629868496,5.94311786759008,1
A10348902N,K1c,68.32505264241652,4.144253455350697,3.2452377236809182,4.9043130166933455,0
A10348902N,O1L,74.52795802010257,4.664997906505232,4.735386582588825,4.927573072407603,0
A10348902N,n1G,38.0,3.729283969524072,5.456867455497214,4.518146989794067,2
A10348902N,P1O,33.94585926337942,4.675824052584399,5.595599231134695,6.647772622951663,0
A10348902N,H1R,56.53302019253068,4.470015984633231,5.86068776874211,4.888014458768329,0
A10348902N,v1B,40.0,2.742589520919963,5.354783141045633,3.2716070740422136,1
A10348902N,d1Q,55.3087040266137,4.884762584719895,4.084750404300041,4.291801025526019,0
A10348902N,v1E,31.0,4.12369902927172,3.086914947029146,4.822956118435411,1
A10348902N,M1S,42.495570170634814,3.5826923830188724,3.814237575453732,4.848529775508297,0
A10348902N,O1D,40.0,3.2317471993324527,3.937315145183292,4.123360258356208,1
A10348902N,v1Z,40.7521574495257,4.804405948151375,5.439489111853986,4.95119332185758,0
A10348902N,E1l,37.0,4.903174982837961,4.206730673630244,3.507556104731191,1
A10348902N,b1D,56.95086317733215,4.918655633911792,6.422179093174712,4.50608447813479,0
A10348902N,X1x,32.0,4.553263773955671,4.681058911903547,2.806402758734535,2
A10348902N,K1H,61.653858037039136,4.42271943738958,3.9096259255472767,4.756602978582773,0
A10348902N,c1W,32.0,4.410044861089082,5.244932191742816,5.660738973992308,1
A10348902N,P1h,46.26006444953639,2.9777985170329617,5.235934177073631,4.605628803301966,0
A10348902N,f1n,42.31282467686681,3.703323723327581,4.255113803851717,3.5132108066832624,0
A10348902N,r1r,38.0,4.0608521385054495,4.870830546964216,4.749361484089271,1
A10348902N,N1y,51.82848882663967,4.742928893739802,5.531293174237886,5.5246035732136685,0
A10348902N,X1y,31.0,4.45628495704198,4.490907589043193,5.030142512534744,2
A10348902N,q1N,34.40838668321937,5.855655591577007,3.8428072210408937,6.115520235140956,0
A10348902N,V1e,38.0,4.397571527689937,4.556883403539979,4.826668568845734,1
A10348902N,L1c,35.2709137363158,4.446578789050098,4.124842213821003,4.921135973308991,1
A10348902N,I1M,39.0,4.200420618586831,5.95540034658621,5.540690330982913,2
A10348902N,R1m,38.0,2.402037034329014,5.029605290341652,5.566740294547418,1
A10348902N,X1g,34.0,2.154808899657199,4.399276634620465,5.722724336731644,1
A10348902N,T1c,45.22431930908593,4.879843068600721,5.295737146922103,4.242577903438217,0
A10348902N,S1g,35.487917432094285,4.949280971673816,4.94898595175012,2.496477069518227,1
A10348902N,b1g,41.095158929705285,3.910503048102649,5.681474384108419,5.410192672279097,1
A10348902N,g1V,41.0,5.466658286894435,4.016194675408734,2.2543663760479715,1
A10348902N,v1E,36.0,3.240431175839671,6.726355936905664,4.91667794509005,1
A10348902N,t1J,36.673071168883055,4.0257867317250255,5.936901162627972,5.992802263675336,1
A10348902N,Q1p,33.0,4.412786577798335,5.49877098881744,4.24990063327807,1
A10348902N,C1C,20.0,5.531194680323313,4.386211201670692,3.9866709255341553,1
A10348902N,N1J,32.0,4.684501849416344,4.349921192340284,7.308040740904778,1
A10348902N,N1O,46.81450480199638,4.091822978095297,6.703284961750707,5.132459422144571,0
A10348902N,K1h,49.05278987901077,4.35781072309194,4.5532202157528525,5.194839335285368,0
A10348902N,L1y,34.0,3.544722851452504,5.788403466423436,4.334976707513943,2
A10348902N,a1O,38.0,5.114289361990148,4.38722099169193,6.074852980479516,2
A10348902N,G1K,38.0,5.6331712829683145,3.648264076811953,4.375910730787006,1
A10348902N,j1o,38.0,2.6366397700366475,3.4692114257419933,5.315984266541783,3
A10348902N,T1a,39.0,4.197163783763843,5.0514224913413965,4.825276183688953,0
A10348902N,m1i,33.0,3.6806955812371,3.651042896041819,4.958950928497142,1
A10348902N,m1v,35.0,4.657939620358413,4.211200067971087,4.132365627126058,1
A10348902N,k1z,77.81065329048886,4.517139616613335,3.6916233516772,2.990362962579917,0
A10348902N,n1n,30.0,4.095718041035143,3.068253313682055,4.902473380125092,0
A10348902N,Q1n,36.0,3.72360346610562,5.62735555329212,5.459609859989582,2
A10348902N,m1A,41.0,3.552979430991176,4.304886060540186,5.437532456647499,1
A10348902N,J1K,51.38415194343551,6.162810756865938,4.237888589658444,5.806377963593849,0
A10348902N,Q1a,30.0,3.889844857496816,6.088853406613418,6.29451079225939,1
A10348902N,y1j,35.42364040450667,4.882760417945351,4.906756982357951,5.13220589806236,0
A10348902N,W1e,76.3954512852821,5.196438763883681,4.416966813653062,3.41130411674036,0
A10348902N,A1V,34.0,1.783138468435935,5.252963312290509,4.589517508184975,3
A10348902N,Q1i,41.0,4.809914611477765,6.631236034771328,4.737628548041389,2
A10348902N,T1l,32.0,4.681275653105101,2.1017794165354053,5.459768821697212,1
A10348902N,F1N,30.0,6.650391495559077,5.653255528649568,5.817056433764942,1
A10348902N,Z1e,36.0,4.913013550323913,2.6332707965786777,4.261111828601763,1
A10348902N,h1z,38.0,4.012436802580566,4.363965580244671,3.7864551373064392,1
A10348902N,z1d,36.17515768968531,4.48054634190961,5.549584176807717,4.979040225031733,0
A10348902N,P1u,35.780478492889294,1.9414853134395105,4.370328045497685,5.39194820398748,0
A10348902N,s1K,31.0,4.022677756926461,6.354531965838579,6.00266350368802,2
A10348902N,w1f,36.0,4.353400373666107,3.8767568597502686,5.636019761014958,2
A10348902N,j1h,37.0,5.853907524270653,5.93485237765326,4.568227460737146,2
A10348902N,C1y,38.0,2.260418393574781,5.811876866374461,4.765559127874256,2
A10348902N,E1M,33.0,3.5432634968241747,5.539580472992076,3.724405938217597,2
A10348902N,F1G,23.384282763441057,3.7142980783099926,4.710122519579359,5.123400715421039,1
A10348902N,k1V,30.0,2.949116908217556,4.179827553719088,4.760753255819429,1
A10348902N,b1w,39.0,5.461609264756746,5.07363390287516,5.836526865298098,1
A10348902N,C1M,36.81178514175031,4.948380914676646,2.0825887250356194,4.497867124042449,1
A10348902N,a1R,19.0,3.5040259685806645,5.674333117861681,6.608352760176311,1
A10348902N,j1P,41.67365786077963,4.064558057774839,3.364299428750483,4.257849633703105,0
A10348902N,V1p,27.62388595496213,3.095536299877231,5.229908089167686,6.125158613828789,0
A10348902N,G1T,39.0,5.292823596411038,4.616995946211292,6.426471608653891,1
